end_device_ids.device_id,end_device_ids.application_ids.application_id,end_device_ids.dev_eui,end_device_ids.join_eui,end_device_ids.dev_addr,correlation_ids_0,received_at,uplink_message.session_key_id,uplink_message.f_port,uplink_message.f_cnt,uplink_message.frm_payload,uplink_message.decoded_payload.bytes_0,uplink_message.decoded_payload.bytes_1,uplink_message.decoded_payload.bytes_2,uplink_message.decoded_payload.bytes_3,uplink_message.rx_metadata_0.gateway_ids.gateway_id,uplink_message.rx_metadata_0.gateway_ids.eui,uplink_message.rx_metadata_0.time,uplink_message.rx_metadata_0.timestamp,uplink_message.rx_metadata_0.rssi,uplink_message.rx_metadata_0.channel_rssi,uplink_message.rx_metadata_0.location.latitude,uplink_message.rx_metadata_0.location.longitude,uplink_message.rx_metadata_0.location.altitude,uplink_message.rx_metadata_0.location.source,uplink_message.rx_metadata_0.uplink_token,uplink_message.rx_metadata_0.received_at,uplink_message.settings.data_rate.lora.bandwidth,uplink_message.settings.data_rate.lora.spreading_factor,uplink_message.settings.data_rate.lora.coding_rate,uplink_message.settings.frequency,uplink_message.settings.timestamp,uplink_message.settings.time,uplink_message.received_at,uplink_message.consumed_airtime,uplink_message.version_ids.brand_id,uplink_message.version_ids.model_id,uplink_message.version_ids.hardware_version,uplink_message.version_ids.firmware_version,uplink_message.version_ids.band_id,uplink_message.network_ids.net_id,uplink_message.network_ids.ns_id,uplink_message.network_ids.tenant_id,uplink_message.network_ids.cluster_id,uplink_message.network_ids.cluster_address
'ua-pipepressure-s002','ua-bim','24E124126E268846','24E124C0002A0001','260BF8F0','gs:uplink:01J9Y4PY0D6X0355JQD93T83G2','2024-10-11T15:56:13.913968925Z','AZItOB5N6Ycfs5J9Lk/IPg==',85,2212,'A3sAAA==',3,123,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T15:55:51.045672Z',2192461165,-105,-105,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDtmrmVCBoMCJ2VpbgGEK32wdECIMjj+cbn6ewB','2024-10-11T15:56:13.681185084Z',125000,7,'4/5','867100000',2192461165,'2024-10-11T15:55:51.045672Z','2024-10-11T15:56:13.709878367Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s005','ua-bim','A84041797189B7C6','A840410000000101','260B8B98','gs:uplink:01J9Y4TYYTW7YZGG7H9FH6N9A8','2024-10-11T15:58:25.959012738Z','AY9SPgC/TSdrORvBdPUmfg==',2,11326,'DUYAAAAAAAAAABA=',13,70,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T15:58:03.089565Z',2324506837,-73,-73,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDV0bTUCBoMCKGWpbgGEM3KqeYCIIiAnrvT7ewB','2024-10-11T15:58:25.726011415Z',125000,7,'4/5','867700000',2324506837,'2024-10-11T15:58:03.089565Z','2024-10-11T15:58:25.755033982Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s011','ua-bim','A840412CE189B7DB','A840410000000101','260B1D13','gs:uplink:01J9Y4YQXNCXE324Z621D4MYVE','2024-10-11T16:00:29.825869043Z','AY8UrEL+Iqk+Y912N0U+9w==',2,12187,'DRkAAAmHCUcCCRA=',13,25,0,0,'smartua-iot-r05','3730392055004100','2024-10-11T16:00:13.879588Z',435904329,-99,-99,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABDJvu3PARoMCJ2XpbgGEOatracCIKjqsO/XtuwB','2024-10-11T16:00:29.593622398Z',125000,7,'4/5','868100000',435904329,'2024-10-11T16:00:13.879588Z','2024-10-11T16:00:29.622376473Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-pipepressure-s003','ua-bim','24E124126E268501','24E124C0002A0001','260BC841','gs:uplink:01J9Y52HAY4YMQ8TW3H1QHXC59','2024-10-11T16:02:34.159627625Z','AZItc7c96sMKsOrHSXb9PA==',85,2206,'A3sAAA==',3,123,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T16:02:11.277676Z',2572697620,-101,-101,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCUgOHKCRoMCJmYpbgGENC07cQDIKCc6YXw9OwB','2024-10-11T16:02:33.924255002Z',125000,7,'4/5','868100000',2572697620,'2024-10-11T16:02:11.277676Z','2024-10-11T16:02:33.951599322Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-pipepressure-s001','ua-bim','24E124126E269467','24E124C0002A0001','260BFC50','gs:uplink:01J9Y52PKX2FJFWQ67Y2Z22FNC','2024-10-11T16:02:39.565191493Z','AZIjm62atm064UfnSDyXow==',85,2481,'A3sAAA==',3,123,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T16:02:16.687039Z',2578106837,-104,-104,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDVk6vNCRoMCJ+YpbgGEKmXzakBIIjQkZmE9ewB','2024-10-11T16:02:39.330232947Z',125000,7,'4/5','868300000',2578106837,'2024-10-11T16:02:16.687039Z','2024-10-11T16:02:39.358421678Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s006','ua-bim','A84041623189B7C0','A840410000000101','260B6B32','gs:uplink:01J9Y55TGV00487GV2M21SEAZN','2024-10-11T16:04:21.866643778Z','AY8UeSNIq7bZ+sOoqmFWNA==',2,12190,'DP4AAAoxCGEC3hA=',12,254,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T16:03:58.991889Z',2680413461,-77,-77,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCVuo/+CRoMCIWZpbgGEO6UobkCIIi03qiB+OwB','2024-10-11T16:04:21.629843955Z',125000,7,'4/5','868300000',2680413461,'2024-10-11T16:03:58.991889Z','2024-10-11T16:04:21.659483331Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s004','ua-bim','A84041A71189B7BB','A840410000000101','260B3D02','gs:uplink:01J9Y582F2HVH59JC118HQAZQA','2024-10-11T16:05:35.539037811Z','AY8PZCA69srmnfgNPx+LyA==',2,12261,'DRQAAALxCJIABxA=',13,20,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T16:05:12.659907Z',2754082365,-75,-75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABC97J+hChoMCM+ZpbgGEO3v4pwBIMi85+CT+uwB','2024-10-11T16:05:35.302509151Z',125000,7,'4/5','868500000',2754082365,'2024-10-11T16:05:12.659907Z','2024-10-11T16:05:35.331085153Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-pipepressure-s002','ua-bim','24E124126E268846','24E124C0002A0001','260BF8F0','gs:uplink:01J9Y598A912958S0XKDR82YG6','2024-10-11T16:06:14.294904602Z','AZItOB5N6Ycfs5J9Lk/IPg==',85,2213,'A3sAAA==',3,123,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T16:05:51.421551Z',2792844465,-105,-105,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCx2d2zChoLCPaZpbgGEIHIzSkg6KaClKT77AE=','2024-10-11T16:06:14.062197411Z',125000,7,'4/5','867100000',2792844465,'2024-10-11T16:05:51.421551Z','2024-10-11T16:06:14.089951520Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s009','ua-bim','A84041674189B7E3','A840410000000101','260BE73F','gs:uplink:01J9Y5B5DJE2VWC00PR7198SZW','2024-10-11T16:07:16.866733620Z','AY8Un8jC/QcyYtnFrWRhHw==',2,12188,'DR0AAAbDCREBjxA=',13,29,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T16:06:53.986996Z',2855410068,-110,-110,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCUs8jRChoMCLSapbgGEND+q7kCIKDUz52N/ewB','2024-10-11T16:07:16.632412968Z',125000,7,'4/5','867900000',2855410068,'2024-10-11T16:06:53.986996Z','2024-10-11T16:07:16.659446087Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s003','ua-bim','A840413E1189B7D8','A840410000000101','260B9A2E','gs:uplink:01J9Y5C6BYQ262V0YZC6AHKMFB','2024-10-11T16:07:50.603170440Z','AY8PVg/+7BKm98TZmVNZgg==',2,12262,'DRwAAAcCCMMAnhA=',13,28,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T16:07:40.425635Z',876491520,-92,-92,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCA5vihAxoMCNaapbgGEI3G6bwBIIDw3JfBw+wB','2024-10-11T16:07:50.367575914Z',125000,7,'4/5','867500000',876491520,'2024-10-11T16:07:40.425635Z','2024-10-11T16:07:50.399328266Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s012','ua-bim','A8404151E189B7CC','A840410000000101','260BF8DC','gs:uplink:01J9Y5CYYAYT84TJXFXB9J256G','2024-10-11T16:08:15.767532418Z','AY8UufEXcllsLACoQ4uaTw==',2,12186,'DQkAAAn9CP8EHxA=',13,9,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T16:08:05.595474Z',901661680,-102,-102,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDwh/mtAxoMCO+apbgGELaizIsCIIDD5fmexOwB','2024-10-11T16:08:15.532771219Z',125000,7,'4/5','868300000',901661680,'2024-10-11T16:08:05.595474Z','2024-10-11T16:08:15.563274735Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s002','ua-bim','A840414AC189B7C1','A840410000000101','260BCE03','gs:uplink:01J9Y5HJDRQCM4RQ1F5C6FK3G5','2024-10-11T16:10:46.791942191Z','AY8PSt5W65JBzKWR9ZkioA==',2,12263,'DPsAAAAACRsAABA=',12,251,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T16:10:36.608999Z',1052676624,-103,-103,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCQpPr1AxoMCIacpbgGEOnQ/5UCIICdqsPRyOwB','2024-10-11T16:10:46.554584262Z',125000,7,'4/5','867300000',1052676624,'2024-10-11T16:10:36.608999Z','2024-10-11T16:10:46.584888461Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-pipepressure-s003','ua-bim','24E124126E268501','24E124C0002A0001','260BC841','gs:uplink:01J9Y5MVM9KZFCGDTGSXD3PEAH','2024-10-11T16:12:34.525130419Z','AZItc7c96sMKsOrHSXb9PA==',85,2207,'A3sAAA==',3,123,0,0,'smartua-iot-r05','3730392055004100','2024-10-11T16:12:18.564791Z',1160595203,-89,-89,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCDjrWpBBoMCPKcpbgGENa4g5UBILjH9cbjy+wB','2024-10-11T16:12:34.285770118Z',125000,7,'4/5','868500000',1160595203,'2024-10-11T16:12:18.564791Z','2024-10-11T16:12:34.315340326Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-pipepressure-s001','ua-bim','24E124126E269467','24E124C0002A0001','260BFC50','gs:uplink:01J9Y5N0XHENWTMT05AMPEY48D','2024-10-11T16:12:39.940539220Z','AZIjm62atm064UfnSDyXow==',85,2482,'A3sAAA==',3,123,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T16:12:17.053820Z',3178480575,-99,-99,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABC/h8/rCxoMCPecpbgGEKbnh9sCIJjE0uHAhu0B','2024-10-11T16:12:39.703061912Z',125000,7,'4/5','867700000',3178480575,'2024-10-11T16:12:17.053820Z','2024-10-11T16:12:39.730498377Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s001','ua-bim','A84041277189B7DE','A840410000000101','260BA056','gs:uplink:01J9Y5Q31VCM8ETY34M51MG4GN','2024-10-11T16:13:47.659693102Z','AY8PNfCULODy2ppiYfQvAQ==',2,12264,'DRYAAAAACSEAABA=',13,22,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T16:13:24.771648Z',3246198599,-110,-110,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDHnvSLDBoMCLudpbgGENWgutYBINjajoS9iO0B','2024-10-11T16:13:47.424967239Z',125000,7,'4/5','867700000',3246198599,'2024-10-11T16:13:24.771648Z','2024-10-11T16:13:47.452509304Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s007','ua-bim','A840416AB189B7E2','A840410000000101','260B3005','gs:uplink:01J9Y5Q4E0KFJTACC8FRT5WMKT','2024-10-11T16:13:49.072535723Z','AY8UhQG1XjuaK6RwwOkixQ==',2,12190,'DPcAAAeNB/gBERA=',12,247,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T16:13:26.191045Z',3247618959,-97,-97,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCP98qMDBoMCLydpbgGENrrsJsDIJjNsqnCiO0B','2024-10-11T16:13:48.837951948Z',125000,7,'4/5','867300000',3247618959,'2024-10-11T16:13:26.191045Z','2024-10-11T16:13:48.864915712Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s008','ua-bim','A84041F57189B7BE','A840410000000101','260BD6C1','gs:uplink:01J9Y5Q9RC2PDK4YN4FJZ8NJBY','2024-10-11T16:13:54.527011715Z','AY9SKJcf35G5Kj4lqQfVKQ==',2,11328,'DSQAAAZkCZwAghA=',13,36,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T16:13:31.638289Z',3253065606,-115,-115,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCGr5ePDBoMCMKdpbgGENq9lZYBIPDGx87WiO0B','2024-10-11T16:13:54.290147020Z',125000,7,'4/5','868100000',3253065606,'2024-10-11T16:13:31.638289Z','2024-10-11T16:13:54.317208601Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-pipepressure-s002','ua-bim','24E124126E268846','24E124C0002A0001','260BF8F0','gs:uplink:01J9Y5VJM09KV382T8G0W3Z9CG','2024-10-11T16:16:14.673972956Z','AZItOB5N6Ycfs5J9Lk/IPg==',85,2214,'A3sAAA==',3,123,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T16:16:04.493979Z',1380563063,-110,-110,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABD38KaSBRoMCM6epbgGEOPs2dwBINih4v+W0uwB','2024-10-11T16:16:14.435131107Z',125000,7,'4/5','868500000',1380563063,'2024-10-11T16:16:04.493979Z','2024-10-11T16:16:14.465164776Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s005','ua-bim','A84041797189B7C6','A840410000000101','260B8B98','gs:uplink:01J9Y5ZJRVVRSHEQ0TRM8H6PXT','2024-10-11T16:18:25.898566527Z','AY9SPgC/TSdrORvBdPUmfg==',2,11327,'DUIAAAAAAAAAABA=',13,66,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T16:18:15.721133Z',1511790847,-99,-99,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABD/sfDQBRoMCNGfpbgGEJe87sgCIJjIhu7/1ewB','2024-10-11T16:18:25.661961367Z',125000,7,'4/5','867900000',1511790847,'2024-10-11T16:18:15.721133Z','2024-10-11T16:18:25.694203935Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s011','ua-bim','A840412CE189B7DB','A840410000000101','260B1D13','gs:uplink:01J9Y63BQMF7B8MJXJBJC3EZQE','2024-10-11T16:20:29.762764234Z','AY8UrEL+Iqk+Y912N0U+9w==',2,12188,'DSIAAAmGCUcCCBA=',13,34,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T16:20:19.583410Z',1635653611,-115,-115,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDrr/iLBhoMCM2gpbgGEJD49YcCIPjbtaTN2ewB','2024-10-11T16:20:29.526332634Z',125000,7,'4/5','868300000',1635653611,'2024-10-11T16:20:19.583410Z','2024-10-11T16:20:29.556927659Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-pipepressure-s003','ua-bim','24E124126E268501','24E124C0002A0001','260BC841','gs:uplink:01J9Y675YFVAS66W7GAZ1B9NXH','2024-10-11T16:22:34.911743765Z','AZItc7c96sMKsOrHSXb9PA==',85,2208,'A3sAAA==',3,123,0,0,'smartua-iot-r05','3730392055004100','2024-10-11T16:22:18.953244Z',1760989320,-90,-90,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCIodrHBhoMCMqhpbgGELWn0c4CIMCmkpmg3ewB','2024-10-11T16:22:34.675018981Z',125000,7,'4/5','868100000',1760989320,'2024-10-11T16:22:18.953244Z','2024-10-11T16:22:34.705988631Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-pipepressure-s001','ua-bim','24E124126E269467','24E124C0002A0001','260BFC50','gs:uplink:01J9Y67B7YX758ZCNTTA7DXYJ9','2024-10-11T16:22:40.331815749Z','AZIjm62atm064UfnSDyXow==',85,2483,'A3sAAA==',3,123,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T16:22:17.443482Z',3778877147,-101,-101,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDbrfSJDhoLCNChpbgGENuJpjsg+I6Ftf2X7QE=','2024-10-11T16:22:40.098529530Z',125000,7,'4/5','868100000',3778877147,'2024-10-11T16:22:17.443482Z','2024-10-11T16:22:40.126783996Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s006','ua-bim','A84041623189B7C0','A840410000000101','260B6B32','gs:uplink:01J9Y6AEATFMYSHNEKKGN5PQG0','2024-10-11T16:24:21.800921728Z','AY8UeSNIq7bZ+sOoqmFWNA==',2,12191,'DSAAAAoxCGQC3xA=',13,32,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T16:24:11.620240Z',1867692515,-91,-91,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDj88r6BhoMCLWipbgGELXIvJoCILi9mNmt4OwB','2024-10-11T16:24:21.565238527Z',125000,7,'4/5','868300000',1867692515,'2024-10-11T16:24:11.620240Z','2024-10-11T16:24:21.594884161Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s004','ua-bim','A84041A71189B7BB','A840410000000101','260B3D02','gs:uplink:01J9Y6CP9B5P9EKNYAXMNZZE66','2024-10-11T16:25:35.483588997Z','AY8PZCA69srmnfgNPx+LyA==',2,12262,'DRAAAALxCJgABxA=',13,16,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T16:25:12.589659Z',3954024376,-79,-79,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABC4v7bdDhoMCP+ipbgGEMXtqYIBIMDN3/GJne0B','2024-10-11T16:25:35.247700070Z',125000,7,'4/5','867700000',3954024376,'2024-10-11T16:25:12.589659Z','2024-10-11T16:25:35.276178424Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-pipepressure-s002','ua-bim','24E124126E268846','24E124C0002A0001','260BF8F0','gs:uplink:01J9Y6DWXVR867N0EKP0GF6GHK','2024-10-11T16:26:15.048480759Z','AZItOB5N6Ycfs5J9Lk/IPg==',85,2215,'A3sAAA==',3,123,0,0,'smartua-iot-r05','3730392055004100','2024-10-11T16:25:59.089098Z',1981126168,-92,-92,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCYrNawBxoMCKajpbgGEODimJEDIMCbyaLU4+wB','2024-10-11T16:26:14.816430331Z',125000,7,'4/5','867700000',1981126168,'2024-10-11T16:25:59.089098Z','2024-10-11T16:26:14.844126948Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s009','ua-bim','A84041674189B7E3','A840410000000101','260BE73F','gs:uplink:01J9Y6FS5RG7Z6VC7A5ENS38SG','2024-10-11T16:27:16.745670421Z','AY8Un8jC/QcyYtnFrWRhHw==',2,12189,'DR8AAAbACRgBjhA=',13,31,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T16:26:53.847446Z',4055283240,-109,-109,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCo7NqNDxoMCOSjpbgGEOm1//4BIMCY3o2DoO0B','2024-10-11T16:27:16.509148810Z',125000,7,'4/5','868100000',4055283240,'2024-10-11T16:26:53.847446Z','2024-10-11T16:27:16.537231809Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s003','ua-bim','A840413E1189B7D8','A840410000000101','260B9A2E','gs:uplink:01J9Y6GT5SRND8W0DE3CX691QV','2024-10-11T16:27:50.533615592Z','AY8PVg/+7BKm98TZmVNZgg==',2,12263,'DRMAAAb/CMQAnRA=',13,19,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T16:27:27.641931Z',4089078976,-69,-69,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDAyemdDxoMCIakpbgGEJ+bhpwBIICc5oCBoe0B','2024-10-11T16:27:50.301642048Z',125000,7,'4/5','867700000',4089078976,'2024-10-11T16:27:27.641931Z','2024-10-11T16:27:50.329841533Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s012','ua-bim','A8404151E189B7CC','A840410000000101','260BF8DC','gs:uplink:01J9Y6HJS8FNJER7M3626T4DSH','2024-10-11T16:28:15.733018739Z','AY8UufEXcllsLACoQ4uaTw==',2,12187,'DRIAAAn8CQIEHxA=',13,18,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T16:28:05.553305Z',2101626168,-94,-94,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABC4ipHqBxoMCJ+kpbgGEIyapvsBIMDFuZWV5+wB','2024-10-11T16:28:15.499860438Z',125000,7,'4/5','868500000',2101626168,'2024-10-11T16:28:05.553305Z','2024-10-11T16:28:15.529017202Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s002','ua-bim','A840414AC189B7C1','A840410000000101','260BCE03','gs:uplink:01J9Y6P6GJD84HXYHVXC9KZKWA','2024-10-11T16:30:47.007975277Z','AY8PSt5W65JBzKWR9ZkioA==',2,12264,'DQ8AAAAACRQAABA=',13,15,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T16:30:24.116358Z',4265554417,-107,-107,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDx4/zxDxoMCLalpbgGEOO0zv0CIOiq7LaSpu0B','2024-10-11T16:30:46.774684164Z',125000,7,'4/5','868100000',4265554417,'2024-10-11T16:30:24.116358Z','2024-10-11T16:30:46.803513342Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
