uplink_message.rx_metadata_0.gateway_ids.gateway_id,uplink_message.rx_metadata_0.gateway_ids.eui,uplink_message.rx_metadata_0.time,uplink_message.rx_metadata_0.timestamp,uplink_message.rx_metadata_0.rssi,uplink_message.rx_metadata_0.channel_rssi,uplink_message.rx_metadata_0.snr,uplink_message.rx_metadata_0.location.latitude,uplink_message.rx_metadata_0.location.longitude,uplink_message.rx_metadata_0.location.altitude,uplink_message.rx_metadata_0.location.source,uplink_message.rx_metadata_0.uplink_token,uplink_message.rx_metadata_0.channel_index,uplink_message.rx_metadata_0.received_at,uplink_message.rx_metadata_1.gateway_ids.gateway_id,uplink_message.rx_metadata_1.gateway_ids.eui,uplink_message.rx_metadata_1.time,uplink_message.rx_metadata_1.timestamp,uplink_message.rx_metadata_1.rssi,uplink_message.rx_metadata_1.channel_rssi,uplink_message.rx_metadata_1.snr,uplink_message.rx_metadata_1.location.latitude,uplink_message.rx_metadata_1.location.longitude,uplink_message.rx_metadata_1.location.altitude,uplink_message.rx_metadata_1.location.source,uplink_message.rx_metadata_1.uplink_token,uplink_message.rx_metadata_1.channel_index,uplink_message.rx_metadata_1.received_at,uplink_message.rx_metadata_2.gateway_ids.gateway_id,uplink_message.rx_metadata_2.gateway_ids.eui,uplink_message.rx_metadata_2.time,uplink_message.rx_metadata_2.timestamp,uplink_message.rx_metadata_2.rssi,uplink_message.rx_metadata_2.channel_rssi,uplink_message.rx_metadata_2.snr,uplink_message.rx_metadata_2.location.latitude,uplink_message.rx_metadata_2.location.longitude,uplink_message.rx_metadata_2.location.altitude,uplink_message.rx_metadata_2.location.source,uplink_message.rx_metadata_2.uplink_token,uplink_message.rx_metadata_2.channel_index,uplink_message.rx_metadata_2.received_at,uplink_message.rx_metadata_3.gateway_ids.gateway_id,uplink_message.rx_metadata_3.gateway_ids.eui,uplink_message.rx_metadata_3.time,uplink_message.rx_metadata_3.timestamp,uplink_message.rx_metadata_3.rssi,uplink_message.rx_metadata_3.channel_rssi,uplink_message.rx_metadata_3.snr,uplink_message.rx_metadata_3.location.latitude,uplink_message.rx_metadata_3.location.longitude,uplink_message.rx_metadata_3.location.altitude,uplink_message.rx_metadata_3.location.source,uplink_message.rx_metadata_3.uplink_token,uplink_message.rx_metadata_3.channel_index,uplink_message.rx_metadata_3.received_at,uplink_message.rx_metadata_4.gateway_ids.gateway_id,uplink_message.rx_metadata_4.gateway_ids.eui,uplink_message.rx_metadata_4.time,uplink_message.rx_metadata_4.timestamp,uplink_message.rx_metadata_4.rssi,uplink_message.rx_metadata_4.channel_rssi,uplink_message.rx_metadata_4.snr,uplink_message.rx_metadata_4.location.latitude,uplink_message.rx_metadata_4.location.longitude,uplink_message.rx_metadata_4.location.altitude,uplink_message.rx_metadata_4.location.source,uplink_message.rx_metadata_4.uplink_token,uplink_message.rx_metadata_4.channel_index,uplink_message.rx_metadata_4.received_at,received_at
'smartua-iot-r05','3730392055004100','2024-10-11T18:52:24.578313Z',2176754435,-89,-89,7.5,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCDxvqNCBoMCPjnpbgGELXOtcABILiHs4Wt4+4B',3,'2024-10-11T18:52:40.377478609Z','smartua-iot-r01','3133303726006500','2024-10-11T18:52:17.615629Z',4189209361,-103,-103,7.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCRhsnNDxoMCPjnpbgGENan0sUBIOj014L2ne8B',3,'2024-10-11T18:52:40.387770625Z','smartua-iot-r06','503035414C284750','2024-10-11T18:52:29.361818Z',4172698891,-104,-104,4.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCLqtnFDxoMCPjnpbgGEIzwpM0BIPjl8MG4ne8B',3,'2024-10-11T18:52:40.399197135Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T18:52:40.610188675Z'
'smartua-iot-r05','3730392055004100','2024-10-11T18:52:30.035299Z',2182211539,-95,-95,0.75,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABDTz8eQCBoMCP3npbgGEM2+3ZkDILigxq/B4+4B',2,'2024-10-11T18:52:45.833723774Z','smartua-iot-r01','3133303726006500','2024-10-11T18:52:23.072480Z',4194666457,-101,-101,6,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDZj5bQDxoMCP3npbgGEOWBj5sDIKjP6qyKnu8B',2,'2024-10-11T18:52:45.835458576Z','smartua-iot-r06','503035414C284750','2024-10-11T18:52:34.818307Z',4178156003,-103,-103,4.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDjs6bIDxoMCP3npbgGEN6f46UDILi9hOzMne8B',2,'2024-10-11T18:52:45.853203873Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T18:52:46.070485587Z'
'smartua-iot-r01','3133303726006500','2024-10-11T18:53:24.189422Z',4255783945,-111,-111,-0.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCJuKjtDxoMCLropbgGELiCldUDIKiG9oPun+8B',6,'2024-10-11T18:53:46.957259943Z','smartua-iot-r06','503035414C284750','2024-10-11T18:53:35.935946Z',4239273604,-108,-108,3.5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCE3bjlDxoKCLvopbgGEKrZLyCg55bDsJ/vAQ==',6,'2024-10-11T18:53:46.969458285Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T18:53:47.193328304Z'
'smartua-iot-r03','3436323818005700','2024-10-11T18:53:38.440352Z',2244629626,-94,-94,5.75,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABD6qKmuCBoMCLzopbgGEN6S5t0BIJD55/Kp5e4B',5,'2024-10-11T18:53:48.465144158Z','smartua-iot-r01','3133303726006500','2024-10-11T18:53:25.677812Z',4257271961,-96,-96,6.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCZoYPuDxoMCLzopbgGENDwg+ABIKiru8nzn+8B',5,'2024-10-11T18:53:48.443176895Z','smartua-iot-r06','503035414C284750','2024-10-11T18:53:37.424051Z',4240761620,-95,-95,2,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCUxpPmDxoMCLzopbgGEOXxj+kBIKCM3Ii2n+8B',5,'2024-10-11T18:53:48.457573544Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T18:53:48.680536545Z'
'smartua-iot-r01','3133303726006500','2024-10-11T18:53:31.003539Z',4262598216,-113,-113,-3.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDIrMjwDxoMCMHopbgGEKyEmPkCIMCSnLWHoO8B','#fill#','2024-10-11T18:53:53.764371355Z','smartua-iot-r03','3436323818005700','2024-10-11T18:53:43.766513Z',2249955889,-113,-113,-3.75,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCxtO6wCBoMCMHopbgGEI6Oq/kCIOieyd695e4B','#fill#','2024-10-11T18:53:53.791332622Z','smartua-iot-r04','3530362049001700','2024-10-11T18:50:55.582417Z',924894579,-92,-92,2.5,38.38473180809575,-0.5102983117103578,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA0Egg1MDYgSQAXABDzioO5AxoMCMHopbgGEP/X9P0CILiSjcD1u+8B','#fill#','2024-10-11T18:53:53.774398754Z','smartua-iot-r06','503035414C284750','2024-10-11T18:53:42.750276Z',4246087883,-101,-101,5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDL0djoDxoMCMHopbgGELblxIgDIPixvfTJn+8B','#fill#','2024-10-11T18:53:53.791887481Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T18:53:54.005018024Z'
'smartua-iot-r03','3436323818005700','2024-10-11T18:56:10.529224Z',2396719522,-113,-113,-2.5,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCik+z2CBoMCNTppbgGEL3zi4oCINDB9rzg6e4B',3,'2024-10-11T18:56:20.558037437Z','smartua-iot-r01','3133303726006500','2024-10-11T18:55:57.766080Z',114394361,-103,-103,6.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABD5icY2GgwI1OmluAYQoqWliwIgqNm9k6qk7wE=',3,'2024-10-11T18:56:20.534269658Z','smartua-iot-r05','3730392055004100','2024-10-11T18:56:04.728957Z',2396906987,-96,-96,1.25,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABDry/f2CBoMCNTppbgGEKSNw4sCIPi7qJbh6e4B',3,'2024-10-11T18:56:20.534986048Z','smartua-iot-r06','503035414C284750','2024-10-11T18:56:09.512521Z',97884299,-110,-110,1.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCLsdYuGgwI1OmluAYQiqTAlgIg+L3v0uyj7wE=',3,'2024-10-11T18:56:20.552738253Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T18:56:20.764868022Z'
'smartua-iot-r01','3133303726006500','2024-10-11T18:58:02.350250Z',238979969,-74,-74,9.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCBl/pxGgsI0eqluAYQ2tOvQiDo38Oi+qfvAQ==',7,'2024-10-11T18:58:25.112911890Z','smartua-iot-r03','3436323818005700','2024-10-11T18:58:15.113948Z',2521305290,-98,-98,8.25,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDKoaCyCRoLCNHqpbgGEOirj0MgkKqGzLDt7gE=',7,'2024-10-11T18:58:25.140760552Z','smartua-iot-r05','3730392055004100','2024-10-11T18:58:09.313199Z',2521492739,-89,-89,7.5,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCD2quyCRoLCNHqpbgGEOjTnEUguKe3pbHt7gE=',7,'2024-10-11T18:58:25.119629849Z','smartua-iot-r06','503035414C284750','2024-10-11T18:58:14.097527Z',222470132,-93,-93,9.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBD0v4pqGgsI0eqluAYQn57jUCCgooPivKfvAQ==',7,'2024-10-11T18:58:25.139269344Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T18:58:25.346845782Z'
'smartua-iot-r01','3133303726006500','2024-10-11T19:02:17.985239Z',494617166,-103,-103,7.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDOhO3rARoMCNDspbgGEOqnkPQCILCB7Muyr+8B',3,'2024-10-11T19:02:40.754126882Z','smartua-iot-r05','3730392055004100','2024-10-11T19:02:24.948382Z',2777130232,-89,-89,7,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABD4yZ6sChoMCNDspbgGENDziPgCIMDR8c7p9O4B',3,'2024-10-11T19:02:40.763269541Z','smartua-iot-r06','503035414C284750','2024-10-11T19:02:29.733587Z',478107795,-105,-105,5.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCTsf3jARoMCNDspbgGEMH9xYADILj8x4v1ru8B',3,'2024-10-11T19:02:40.776324226Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:02:40.995203526Z'
'smartua-iot-r03','3436323818005700','2024-10-11T19:02:36.199206Z',2782391449,-113,-113,-5.75,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCZ2d+uChoLCNbspbgGELqU52wgqOvQm/307gE=','#fill#','2024-10-11T19:02:46.228182586Z','smartua-iot-r05','3730392055004100','2024-10-11T19:02:30.397852Z',2782578864,-97,-97,1,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCwkeuuChoLCNbspbgGELzA7m0ggN//9P307gE=','#fill#','2024-10-11T19:02:46.204994577Z','smartua-iot-r01','3133303726006500','2024-10-11T19:02:23.433604Z',500065798,-101,-101,8.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCGzLnuARoLCNbspbgGEJiLi3Eg8I768cav7wE=','#fill#','2024-10-11T19:02:46.210878928Z','smartua-iot-r06','503035414C284750','2024-10-11T19:02:35.182770Z',483556435,-105,-105,-3.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDT+MnmARoLCNbspbgGELHrtXMguMjWsYmv7wE=','#fill#','2024-10-11T19:02:46.211925874Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:02:46.434955387Z'
'smartua-iot-r01','3133303726006500','2024-10-11T19:03:58.260181Z',594893354,-79,-79,7.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCqtNWbAhoLCLXtpbgGEKKk5B0gkOigk6iy7wE=',2,'2024-10-11T19:04:21.036142045Z','smartua-iot-r03','3436323818005700','2024-10-11T19:04:11.025387Z',2877219129,-92,-92,7.25,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABC5wvvbChoLCLXtpbgGEJH8sh4gqI3/vN737gE=',2,'2024-10-11T19:04:21.063749649Z','smartua-iot-r06','503035414C284750','2024-10-11T19:04:10.010036Z',578384163,-80,-80,7.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCj4uWTAhoLCLXtpbgGEM/pzCUguOGH0+qx7wE=',2,'2024-10-11T19:04:21.048724624Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:04:21.270448971Z'
'smartua-iot-r03','3436323818005700','2024-10-11T19:05:24.789519Z',2950983114,-93,-93,8.5,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDK25H/ChoMCP7tpbgGENa50ogDIJC6s6Lx+e4B',6,'2024-10-11T19:05:34.823434454Z','smartua-iot-r01','3133303726006500','2024-10-11T19:05:12.022606Z',668657245,-77,-77,9.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDdzOu+AhoMCP7tpbgGEJWy9YcDIMi2z/i6tO8B',6,'2024-10-11T19:05:34.795628877Z','smartua-iot-r06','503035414C284750','2024-10-11T19:05:23.772845Z',652148196,-98,-98,7.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDk+/u2AhoMCP7tpbgGEK7uk48DIKCFv7j9s+8B',6,'2024-10-11T19:05:34.807784068Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:05:35.031307150Z'
'smartua-iot-r05','3730392055004100','2024-10-11T19:06:05.104694Z',2997288216,-93,-93,'#fill#',38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCY+puVCxoMCKzupbgGEI2A8r4DIMDLsuKd++4B',4,'2024-10-11T19:06:20.911654462Z','smartua-iot-r01','3133303726006500','2024-10-11T19:05:58.140172Z',714774893,-102,-102,7.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDtsurUAhoMCKzupbgGEO+lwr8DIMijnd/mte8B',4,'2024-10-11T19:06:20.912232231Z','smartua-iot-r06','503035414C284750','2024-10-11T19:06:09.890304Z',698265924,-110,-110,3.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDE4vrMAhoMCKzupbgGENKSqcwDIKDjkZ+pte8B',4,'2024-10-11T19:06:20.936059048Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:06:21.148491925Z'
'smartua-iot-r01','3133303726006500','2024-10-11T19:06:53.307291Z',769942301,-107,-107,4,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCdxpHvAhoLCOTupbgGEJShyjMgyNKMobS37wE=',7,'2024-10-11T19:07:16.081890508Z','smartua-iot-r03','3436323818005700','2024-10-11T19:07:06.073835Z',3052268306,-109,-109,5.5,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCS1revCxoLCOTupbgGEMyt6TUg0Pz4yur87gE=',7,'2024-10-11T19:07:16.112875212Z','smartua-iot-r06','503035414C284750','2024-10-11T19:07:05.057985Z',753433436,-101,-101,9.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDc9qHnAhoLCOTupbgGEOakhz4g4L6H4fa27wE=',7,'2024-10-11T19:07:16.100837820Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:07:16.314569197Z'
'smartua-iot-r03','3436323818005700','2024-10-11T19:07:39.771686Z',3085965794,-95,-95,9.25,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDis8C/CxoMCIXvpbgGEKTcvP4CINC1lI/o/e4B',6,'2024-10-11T19:07:49.802106916Z','smartua-iot-r01','3133303726006500','2024-10-11T19:07:27.004469Z',803639749,-71,-71,9.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDFo5r/AhoMCIXvpbgGEIjEy4IDIIjTpeWxuO8B',6,'2024-10-11T19:07:49.784447538Z','smartua-iot-r06','503035414C284750','2024-10-11T19:07:38.754721Z',787130940,-98,-98,8.5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBC81Kr3AhoMCIXvpbgGENaX+oYDIOD0o6X0t+8B',6,'2024-10-11T19:07:49.790586156Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:07:50.011424314Z'
'smartua-iot-r01','3133303726006500','2024-10-11T19:07:52.696282Z',829331917,-83,-83,6.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDNs7qLAxoMCJ/vpbgGEIW0vusBIMiRo8CRue8B',2,'2024-10-11T19:08:15.467562543Z','smartua-iot-r03','3436323818005700','2024-10-11T19:08:05.463537Z',3111657993,-92,-92,6.5,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCJxODLCxoMCJ/vpbgGEN+0kuwBIKjmk+rH/u4B',2,'2024-10-11T19:08:15.495229535Z','smartua-iot-r06','503035414C284750','2024-10-11T19:08:04.447356Z',812823155,-87,-87,7.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDz5MqDAxoMCJ/vpbgGEPem8/kBILiipIDUuO8B',2,'2024-10-11T19:08:15.494774989Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:08:15.702608423Z'
'smartua-iot-r03','3436323818005700','2024-10-11T19:10:36.059094Z',3262254513,-103,-103,6.75,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCxm8iTDBoLCLbwpbgGELeXsiwg6PaV7PiC7wE=','#fill#','2024-10-11T19:10:46.093096887Z','smartua-iot-r01','3133303726006500','2024-10-11T19:10:23.290784Z',979928244,-107,-107,5.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABC0iaLTAxoLCLbwpbgGELqyhDAgoL6ZwsK97wE=','#fill#','2024-10-11T19:10:46.074444644Z','smartua-iot-r06','503035414C284750','2024-10-11T19:10:35.042975Z',963419755,-102,-102,7.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDrvLLLAxoLCLbwpbgGEJvK/jIg+KOrgoW97wE=','#fill#','2024-10-11T19:10:46.077626481Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:10:46.299952255Z'
'smartua-iot-r01','3133303726006500','2024-10-11T19:10:27.785660Z',984422789,-109,-109,2.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCFs7TVAxoMCLrwpbgGEMi73JkCIIjfrqHTve8B',1,'2024-10-11T19:10:50.564524018Z','smartua-iot-r03','3436323818005700','2024-10-11T19:10:40.553381Z',3266749065,-107,-107,3.75,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCJxdqVDBoMCLrwpbgGEOfPopsCIKjOq8uJg+8B',1,'2024-10-11T19:10:50.594061287Z','smartua-iot-r06','503035414C284750','2024-10-11T19:10:39.536930Z',967914307,-81,-81,10.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDD5sTNAxoMCLrwpbgGENOUtKECILj7wOGVve8B',1,'2024-10-11T19:10:50.577626537Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:10:50.800851111Z'
