id,received_at,uplink_message.settings.data_rate.lora.bandwidth,uplink_message.settings.data_rate.lora.spreading_factor,uplink_message.settings.data_rate.lora.coding_rate,uplink_message.version_ids.brand_id,uplink_message.version_ids.model_id,uplink_message.version_ids.hardware_version,uplink_message.version_ids.firmware_version,uplink_message.version_ids.band_id,uplink_message.consumed_airtime,score
1599,0.1761595240718299,0,0,0,0,0,0,0,0,0,0.44
1600,0.17626969262972347,0,0,0,0,0,0,0,0,0,0.44
1602,0.17649002974551062,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1603,0.1766001983034042,0,0,0,0,0,0,0,0,0,0.44
1606,0.17693070397708494,0,0,0,0,0,0,0,0,0,0.44
1607,0.17704087253497852,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1608,0.1771510410928721,0,0,0,0,0,0,0,0,0,0.44
1609,0.17726120965076567,0,0,0,0,0,0,0,0,0,0.44
1611,0.17748154676655284,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1613,0.17770188388233998,0,0,0,0,0,0,0,0,0,0.44
1615,0.17792222099812713,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1617,0.1781425581139143,0,0,0,0,0,0,0,0,0,0.44
1618,0.17825272667180786,0,0,0,0,0,0,0,0,0,0.44
1619,0.17836289522970145,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1620,0.17847306378759503,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1621,0.1785832323454886,0,0,0,0,0,0,0,0,0,0.44
1622,0.17869340090338218,0,0,0,0,0,0,0,0,0,0.44
1623,0.17880356946127576,0,0,0,0,0,0,0,0,0,0.44
1624,0.17891373801916932,0,0,0,0,0,0,0,0,0,0.44
1626,0.1791340751349565,0,0,0,0,0,0,0,0,0,0.44
1629,0.17946458080863723,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1630,0.17957474936653078,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1631,0.17968491792442437,0,0,0,0,0,0,0,0,0,0.44
1632,0.17979508648231796,0,0,0,0,0,0,0,0,0,0.44
1638,0.18045609782967942,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1644,0.18111710917704088,0,0,0,0,0,0,0,0,0,0.44
1648,0.18155778340861517,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1651,0.1818882890822959,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1655,0.18232896331387022,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1656,0.1824391318717638,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1661,0.18298997466123168,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1662,0.18310014321912527,0,0,0,0,0,0,0,0,0,0.44
1672,0.18420182879806105,0,0,0,0,0,0,0,0,0,0.44
1686,0.18574418860857111,0,0,0,0,0,0,0,0,0,0.44
1691,0.186295031398039,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1692,0.18640519995593258,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1698,0.18706621130329404,0,0,0,0,0,0,0,0,0,0.44
1699,0.18717637986118763,0,0,0,0,0,0,0,0,0,0.44
1700,0.18728654841908118,0,0,0,0,0,0,0,0,0,0.44
1703,0.18761705409276191,0,0,0,0,0,0,0,0,0,0.44
1706,0.18794755976644265,0,0,0,0,0,0,0,0,0,0.44
1707,0.18805772832433623,0,0,0,0,0,0,0,0,0,0.44
1708,0.18816789688222982,0,0,0,0,0,0,0,0,0,0.44
1711,0.18849840255591055,0,0,0,0,0,0,0,0,0,0.44
1712,0.1886085711138041,0,0,0,0,0,0,0,0,0,0.44
1713,0.1887187396716977,0,0,0,0,0,0,0,0,0,0.44
1714,0.18882890822959128,0,0,0,0,0,0,0,0,0,0.44
1716,0.18904924534537842,0,0,0,0,0,0,0,0,0,0.44
1718,0.18926958246116557,0,0,0,0,0,0,0,0,0,0.44
1721,0.18960008813484633,0,0,0,0,0,0,0,0,0,0.44
1722,0.1897102566927399,0,0,0,0,0,0,0,0,0,0.44
1725,0.19004076236642062,0,0,0,0,0,0,0,0,0,0.44
1726,0.1901509309243142,0,0,0,0,0,0,0,0,0,0.44
1740,0.19169329073482427,0,0,0,0,0,0,0,0,0,0.44
1741,0.19180345929271786,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1742,0.19191362785061145,0,0,0,0,0,0,0,0,0,0.44
1743,0.192023796408505,0,0,0,0,0,0,0,0,0,0.44
1744,0.1921339649663986,0,0,0,0,0,0,0,0,0,0.44
1746,0.19235430208218574,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1748,0.1925746391979729,0,0,0,0,0,0,0,0,0,0.44
1751,0.19290514487165364,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1753,0.19312548198744078,0,0,0,0,0,0,0,0,0,0.44
1754,0.19323565054533437,0,0,0,0,0,0,0,0,0,0.44
1755,0.19334581910322793,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1756,0.19345598766112151,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1757,0.1935661562190151,0,0,0,0,0,0,0,0,0,0.44
1758,0.19367632477690866,0,0,0,0,0,0,0,0,0,0.44
1763,0.19422716756637656,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1764,0.19433733612427012,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1767,0.19466784179795085,0,0,0,0,0,0,0,0,0,0.44
1769,0.19488817891373802,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1770,0.19499834747163158,0,0,0,0,0,0,0,0,0,0.44
1771,0.19510851602952517,0,0,0,0,0,0,0,0,0,0.44
1773,0.19532885314531231,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1774,0.1954390217032059,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1777,0.19576952737688663,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1781,0.19621020160846095,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1782,0.19632037016635454,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1787,0.1968712129558224,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1789,0.19709155007160956,0,0,0,0,0,0,0,0,0,0.44
1790,0.19720171862950314,0,0,0,0,0,0,0,0,0,0.44
1791,0.19731188718739673,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1792,0.1974220557452903,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1795,0.19775256141897102,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1796,0.1978627299768646,0,0,0,0,0,0,0,0,0,0.44
1797,0.1979728985347582,0,0,0,0,0,0,0,0,0,0.44
1799,0.19819323565054534,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1801,0.19841357276633248,0,0,0,0,0,0,0,0,0,0.44
1804,0.1987440784400132,0,0,0,0,0,0,0,0,0,0.44
1805,0.1988542469979068,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1807,0.19907458411369394,0,0,0,0,0,0,0,0,0,0.44
1808,0.19918475267158753,0,0,0,0,0,0,0,0,0,0.44
1809,0.19929492122948111,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1810,0.19940508978737467,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1813,0.1997355954610554,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1817,0.20017626969262972,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1818,0.2002864382505233,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1820,0.20050677536631045,0,0,0,0,0,0,0,0,0,0.44
1824,0.20094744959788477,0,0,0,0,0,0,0,0,0,0.44
1825,0.20105761815577833,0,0,0,0,0,0,0,0,0,0.44
1826,0.20116778671367191,0,0,0,0,0,0,0,0,0,0.44
1829,0.20149829238735265,0,0,0,0,0,0,0,0,0,0.44
1830,0.20160846094524623,0,0,0,0,0,0,0,0,0,0.44
1832,0.20182879806103338,0,0,0,0,0,0,0,0,0,0.44
1833,0.20193896661892696,0,0,0,0,0,0,0,0,0,0.44
1838,0.20248980940839484,0,0,0,0,0,0,0,0,0,0.44
1839,0.20259997796628842,0,0,0,0,0,0,0,0,0,0.44
1840,0.202710146524182,0,0,0,0,0,0,0,0,0,0.44
1841,0.20282031508207557,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1842,0.20293048363996916,0,0,0,0,0,0,0,0,0,0.44
1843,0.20304065219786274,0,0,0,0,0,0,0,0,0,0.44
1844,0.2031508207557563,0,0,0,0,0,0,0,0,0,0.44
1845,0.2032609893136499,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1846,0.20337115787154347,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1847,0.20348132642943703,0,0,0,0,0,0,0,0,0,0.44
1848,0.20359149498733062,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1849,0.2037016635452242,0,0,0,0,0,0,0,0,0,0.44
1852,0.20403216921890494,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1853,0.2041423377767985,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1855,0.20436267489258567,0,0,0,0,0,0,0,0,0,0.44
1857,0.2045830120083728,0,0,0,0,0,0,0,0,0,0.44
1859,0.20480334912415996,0,0,0,0,0,0,0,0,0,0.44
1860,0.20491351768205354,0,0,0,0,0,0,0,0,0,0.44
1862,0.2051338547978407,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1863,0.20524402335573427,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1866,0.205574529029415,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1870,0.20601520326098932,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1871,0.20612537181888288,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1880,0.20711688883992507,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1881,0.20722705739781866,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1882,0.20733722595571225,0,0,0,0,0,0,0,0,0,0.44
1883,0.2074473945136058,0,0,0,0,0,0,0,0,0,0.44
1884,0.2075575630714994,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1892,0.20843891153464802,0,0,0,0,0,0,0,0,0,0.44
1893,0.20854908009254158,0,0,0,0,0,0,0,0,0,0.44
1895,0.20876941720832876,0,0,0,0,0,0,0,0,0,0.44
1896,0.20887958576622231,0,0,0,0,0,0,0,0,0,0.44
1897,0.2089897543241159,0,0,0,0,0,0,0,0,0,0.44
1900,0.20932025999779663,0,0,0,0,0,0,0,0,0,0.44
1901,0.20943042855569022,0,0,0,0,0,0,0,0,0,0.44
1903,0.20965076567147736,0,0,0,0,0,0,0,0,0,0.44
1904,0.20976093422937095,0,0,0,0,0,0,0,0,0,0.44
1908,0.21020160846094524,0,0,0,0,0,0,0,0,0,0.44
1910,0.2104219455767324,0,0,0,0,0,0,0,0,0,0.44
1913,0.21075245125041314,0,0,0,0,0,0,0,0,0,0.44
1914,0.2108626198083067,0,0,0,0,0,0,0,0,0,0.44
1915,0.2109727883662003,0,0,0,0,0,0,0,0,0,0.44
1916,0.21108295692409387,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1917,0.21119312548198743,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1918,0.21130329403988102,0,0,0,0,0,0,0,0,0,0.44
1919,0.2114134625977746,0,0,0,0,0,0,0,0,0,0.44
1920,0.21152363115566816,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1924,0.21196430538724248,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1925,0.21207447394513607,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1930,0.21262531673460394,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1934,0.21306599096617826,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1935,0.21317615952407182,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
1936,0.2132863280819654,0,0,0,0,0,0,0,0,0,0.44
1937,0.213396496639859,0,0,0,0,0,0,0,0,0,0.44
1939,0.21361683375564613,0,0,0,0,0,0,0,0,0,0.44
1940,0.21372700231353972,0,0,0,0,0,0,0,0,0,0.44
1941,0.21383717087143328,0,0,0,0,0,0,0,0,0,0.44
1951,0.21493885645036906,0,0,0,0,0,0,0,0,0,0.44
1954,0.2152693621240498,0,0,0,0,0,0,0,0,0,0.44
1996,0.21989644155558002,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2006,0.2209981271345158,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2007,0.2211082956924094,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2009,0.22132863280819653,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2010,0.22143880136609012,0,0,0,0,0,0,0,0,0,0.44
2011,0.2215489699239837,0,0,0,0,0,0,0,0,0,0.44
2013,0.22176930703977085,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2014,0.22187947559766444,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2015,0.221989644155558,0,0,0,0,0,0,0,0,0,0.44
2016,0.22209981271345158,0,0,0,0,0,0,0,0,0,0.44
2017,0.22220998127134517,0,0,0,0,0,0,0,0,0,0.44
2018,0.22232014982923873,0,0,0,0,0,0,0,0,0,0.44
2019,0.22243031838713231,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2020,0.2225404869450259,0,0,0,0,0,0,0,0,0,0.44
2025,0.22309132973449378,0,0,0,0,0,0,0,0,0,0.44
2026,0.22320149829238736,0,0,0,0,0,0,0,0,0,0.44
2037,0.2244133524292167,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2049,0.22573537512393962,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2050,0.2258455436818332,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2055,0.2263963864713011,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2067,0.227718409166024,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2085,0.2297014432081084,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2086,0.22981161176600198,0,0,0,0,0,0,0,0,0,0.44
2090,0.2302522859975763,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2094,0.2306929602291506,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2095,0.23080312878704418,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2096,0.23091329734493776,0,0,0,0,0,0,0,0,0,0.44
2100,0.23135397157651205,0,0,0,0,0,0,0,0,0,0.44
2101,0.23146414013440564,0,0,0,0,0,0,0,0,0,0.44
2102,0.23157430869229922,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2103,0.23168447725019278,0,0,0,0,0,0,0,0,0,0.44
2104,0.23179464580808637,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2105,0.23190481436597996,0,0,0,0,0,0,0,0,0,0.44
2108,0.2322353200396607,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2118,0.23333700561859647,0,0,0,0,0,0,0,0,0,0.44
2120,0.2335573427343836,0,0,0,0,0,0,0,0,0,0.44
2125,0.2341081855238515,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2127,0.23432852263963866,0,0,0,0,0,0,0,0,0,0.44
2128,0.23443869119753222,0,0,0,0,0,0,0,0,0,0.44
2129,0.2345488597554258,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2130,0.2346590283133194,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2133,0.23498953398700012,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2141,0.23587088245014873,0,0,0,0,0,0,0,0,0,0.44
2142,0.23598105100804231,0,0,0,0,0,0,0,0,0,0.44
2143,0.23609121956593587,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2144,0.23620138812382946,0,0,0,0,0,0,0,0,0,0.44
2146,0.2364217252396166,0,0,0,0,0,0,0,0,0,0.44
2155,0.2374132422606588,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2157,0.23763357937644597,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2159,0.23785391649223311,0,0,0,0,0,0,0,0,0,0.44
2161,0.23807425360802026,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2163,0.23829459072380743,0,0,0,0,0,0,0,0,0,0.44
2164,0.238404759281701,0,0,0,0,0,0,0,0,0,0.44
2165,0.23851492783959458,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2166,0.23862509639748816,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2169,0.2389556020711689,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2178,0.2399471190922111,0,0,0,0,0,0,0,0,0,0.44
2179,0.24005728765010467,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2185,0.24071829899746613,0,0,0,0,0,0,0,0,0,0.44
2188,0.24104880467114687,0,0,0,0,0,0,0,0,0,0.44
2189,0.24115897322904042,0,0,0,0,0,0,0,0,0,0.44
2191,0.2413793103448276,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2212,0.24369285006059271,0,0,0,0,0,0,0,0,0,0.44
2213,0.24380301861848627,0,0,0,0,0,0,0,0,0,0.44
2216,0.244133524292167,0,0,0,0,0,0,0,0,0,0.44
2221,0.2446843670816349,0,0,0,0,0,0,0,0,0,0.44
2224,0.24501487275531564,0,0,0,0,0,0,0,0,0,0.44
2225,0.2451250413132092,0,0,0,0,0,0,0,0,0,0.44
2226,0.24523520987110278,0,0,0,0,0,0,0,0,0,0.44
2227,0.24534537842899637,0,0,0,0,0,0,0,0,0,0.44
2230,0.2456758841026771,0,0,0,0,0,0,0,0,0,0.44
2231,0.2457860526605707,0,0,0,0,0,0,0,0,0,0.44
2232,0.24589622121846424,0,0,0,0,0,0,0,0,0,0.44
2249,0.24776908670265507,0,0,0,0,0,0,0,0,0,0.44
2250,0.24787925526054863,0,0,0,0,0,0,0,0,0,0.44
2252,0.2480995923763358,0,0,0,0,0,0,0,0,0,0.44
2253,0.24820976093422936,0,0,0,0,0,0,0,0,0,0.44
2254,0.24831992949212295,0,0,0,0,0,0,0,0,0,0.44
2289,0.25217582901839813,0,0,0,0,0,0,0,0,0,0.44
2290,0.2522859975762917,0,0,0,0,0,0,0,0,0,0.44
2293,0.2526165032499725,0,0,0,0,0,0,0,0,0,0.44
2294,0.252726671807866,0,0,0,0,0,0,0,0,0,0.44
2297,0.25305717748154677,0,0,0,0,0,0,0,0,0,0.44
2298,0.25316734603944036,0,0,0,0,0,0,0,0,0,0.44
2299,0.25327751459733394,0,0,0,0,0,0,0,0,0,0.44
2302,0.25360802027101464,0,0,0,0,0,0,0,0,0,0.44
2303,0.25371818882890823,0,0,0,0,0,0,0,0,0,0.44
2304,0.2538283573868018,0,0,0,0,0,0,0,0,0,0.44
2307,0.2541588630604825,0,0,0,0,0,0,0,0,0,0.44
2308,0.2542690316183761,0,0,0,0,0,0,0,0,0,0.44
2402,0.2646248760603724,0,0,0,0,0,0,0,0,0,0.44
2403,0.26473504461826597,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2404,0.2648452131761595,0,0,0,0,0,0,0,0,0,0.44
2410,0.26550622452352096,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2411,0.26561639308141455,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2415,0.2660570673129889,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2416,0.2661672358708824,0,0,0,0,0,0,0,0,0,0.44
2417,0.266277404428776,0,0,0,0,0,0,0,0,0,0.44
2418,0.2663875729866696,0,0,0,0,0,0,0,0,0,0.44
2419,0.2664977415445632,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2420,0.26660791010245677,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2423,0.26693841577613747,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2424,0.26704858433403106,0,0,0,0,0,0,0,0,0,0.44
2427,0.2673790900077118,0,0,0,0,0,0,0,0,0,0.44
2428,0.2674892585656054,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2429,0.26759942712349893,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2431,0.2678197642392861,0,0,0,0,0,0,0,0,0,0.44
2432,0.2679299327971797,0,0,0,0,0,0,0,0,0,0.44
2437,0.26848077558664757,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2438,0.26859094414454115,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2439,0.26870111270243474,0,0,0,0,0,0,0,0,0,0.44
2441,0.26892144981822186,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2444,0.2692519554919026,0,0,0,0,0,0,0,0,0,0.44
2445,0.2693621240497962,0,0,0,0,0,0,0,0,0,0.44
2446,0.2694722926076898,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2447,0.2695824611655833,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2448,0.2696926297234769,0,0,0,0,0,0,0,0,0,0.44
2449,0.2698027982813705,0,0,0,0,0,0,0,0,0,0.44
2450,0.2699129668392641,0,0,0,0,0,0,0,0,0,0.44
2453,0.2702434725129448,0,0,0,0,0,0,0,0,0,0.44
2454,0.27035364107083837,0,0,0,0,0,0,0,0,0,0.44
2457,0.2706841467445191,0,0,0,0,0,0,0,0,0,0.44
2458,0.2707943153024127,0,0,0,0,0,0,0,0,0,0.44
2460,0.27101465241819983,0,0,0,0,0,0,0,0,0,0.44
2462,0.271234989533987,0,0,0,0,0,0,0,0,0,0.44
2463,0.2713451580918806,0,0,0,0,0,0,0,0,0,0.44
2472,0.27233667511292275,0,0,0,0,0,0,0,0,0,0.44
2473,0.27244684367081634,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2474,0.2725570122287099,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2476,0.2727773493444971,0,0,0,0,0,0,0,0,0,0.44
2478,0.2729976864602842,0,0,0,0,0,0,0,0,0,0.44
2479,0.2731078550181778,0,0,0,0,0,0,0,0,0,0.44
2484,0.2736586978076457,0,0,0,0,0,0,0,0,0,0.44
2485,0.27376886636553927,0,0,0,0,0,0,0,0,0,0.44
2493,0.2746502148286879,0,0,0,0,0,0,0,0,0,0.44
2510,0.2765230803128787,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2513,0.27685358598655946,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2515,0.2770739231023466,0,0,0,0,0,0,0,0,0,0.44
2516,0.27718409166024016,0,0,0,0,0,0,0,0,0,0.44
2517,0.27729426021813375,0,0,0,0,0,0,0,0,0,0.44
2524,0.2780654401233888,0,0,0,0,0,0,0,0,0,0.44
2525,0.2781756086812824,0,0,0,0,0,0,0,0,0,0.44
2527,0.2783959457970695,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2528,0.2785061143549631,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2529,0.27861628291285667,0,0,0,0,0,0,0,0,0,0.44
2530,0.27872645147075026,0,0,0,0,0,0,0,0,0,0.44
2532,0.2789467885865374,0,0,0,0,0,0,0,0,0,0.44
2533,0.27905695714443096,0,0,0,0,0,0,0,0,0,0.44
2534,0.27916712570232455,0,0,0,0,0,0,0,0,0,0.44
2535,0.27927729426021813,0,0,0,0,0,0,0,0,0,0.44
2538,0.2796077999338989,0,0,0,0,0,0,0,0,0,0.44
2540,0.279828137049686,0,0,0,0,0,0,0,0,0,0.44
2543,0.28015864272336677,0,0,0,0,0,0,0,0,0,0.44
2544,0.28026881128126035,0,0,0,0,0,0,0,0,0,0.44
2547,0.28059931695494106,0,0,0,0,0,0,0,0,0,0.44
2548,0.28070948551283464,0,0,0,0,0,0,0,0,0,0.44
2550,0.2809298226286218,0,0,0,0,0,0,0,0,0,0.44
2551,0.28103999118651535,0,0,0,0,0,0,0,0,0,0.44
2552,0.28115015974440893,0,0,0,0,0,0,0,0,0,0.44
2553,0.2812603283023025,0,0,0,0,0,0,0,0,0,0.44
2560,0.28203150820755757,0,0,0,0,0,0,0,0,0,0.44
2562,0.28225184532334474,0,0,0,0,0,0,0,0,0,0.44
2565,0.28258235099702544,0,0,0,0,0,0,0,0,0,0.44
2566,0.28269251955491903,0,0,0,0,0,0,0,0,0,0.44
2568,0.2829128566707062,0,0,0,0,0,0,0,0,0,0.44
2569,0.28302302522859973,0,0,0,0,0,0,0,0,0,0.44
2570,0.2831331937864933,0,0,0,0,0,0,0,0,0,0.44
2571,0.2832433623443869,0,0,0,0,0,0,0,0,0,0.44
2572,0.2833535309022805,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2574,0.28357386801806767,0,0,0,0,0,0,0,0,0,0.44
2579,0.28412471080753554,0,0,0,0,0,0,0,0,0,0.44
2582,0.28445521648121624,0,0,0,0,0,0,0,0,0,0.44
2583,0.28456538503910983,0,0,0,0,0,0,0,0,0,0.44
2585,0.284785722154897,0,0,0,0,0,0,0,0,0,0.44
2587,0.2850060592706841,0,0,0,0,0,0,0,0,0,0.44
2588,0.2851162278285777,0,0,0,0,0,0,0,0,0,0.44
2591,0.28544673350225847,0,0,0,0,0,0,0,0,0,0.44
2592,0.28555690206015205,0,0,0,0,0,0,0,0,0,0.44
2594,0.28577723917593917,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2603,0.2867687561969814,0,0,0,0,0,0,0,0,0,0.44
2612,0.28776027321802355,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2635,0.29029415004957587,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2643,0.29117549851272445,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2644,0.29128566707061804,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2645,0.2913958356285116,0,0,0,0,0,0,0,0,0,0.44
2680,0.2952517351547868,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2692,0.29657375784950973,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.44
2723,0.29998898314421063,0,0,0,0,0,0,0,0,0,0.44
